job_title,publish,company_name,city,description,link,website
Senior Consultant – SAP S/4HANA Logistik – EWM (m/w/x),vor 1 Woche,IBM Deutschland,deutschlandweit,"Du konzipierst und implementierst SAP S/4HANA Prozesse und ergänzt diese mit Künstlicher Intelligenz, Robotics, Industry 4.0, Blockchain, IoT, Virtual / Augmented Reality, Cloud Technologien und Analytics Lösungen",https://www.stepstone.de/stellenangebote--Senior-Consultant-SAP-S-4HANA-Logistik-EWM-m-w-x-deutschlandweit-IBM-Deutschland--8808414-inline.html,stepstone
Senior Consultant SAP S/4HANA Logistik and Retail ((m/w/d)/x),vor 1 Woche,IBM Deutschland,verschiedene Standorte,"Du konzipierst und implementierst SAP S/4HANA Prozesse und ergänzt diese mit Künstlicher Intelligenz, Robotics, Industry 4.0, Blockchain, IoT, Virtual / Augmented Reality, Cloud Technologien und Analytics Lösungen",https://www.stepstone.de/stellenangebote--Senior-Consultant-SAP-S-4HANA-Logistik-and-Retail-m-w-d-x-verschiedene-Standorte-IBM-Deutschland--8808377-inline.html,stepstone
Junior Business Intelligence Consultant*,vor 1 Woche,Bissantz & Company GmbH,"Hamburg, Nürnberg, Home-Office","Erstellung von BI-Anwendungen durch Schaffung geeigneter Data Warehouse-Systeme (ETL, Umsetzung von Geschäftslogiken in SQL) und Berichtsgestaltung mit DeltaMaster",https://www.stepstone.de/stellenangebote--Junior-Business-Intelligence-Consultant-Hamburg-Nuernberg-Home-Office-Bissantz-Company-GmbH--7833965-inline.html,stepstone
Smart Banking Kundenberater (m/w/d),vor 5 Tagen,HypoVereinsbank – Member of UniCredit,"München, Home-Office","#MakeInnovationHappen – FinTechs, Big Data, Bitcoins: Das Bankenwesen entwickelt sich rasant weiter.",https://www.stepstone.de/stellenangebote--Smart-Banking-Kundenberater-m-w-d-Muenchen-Home-Office-HypoVereinsbank-Member-of-UniCredit--8183040-inline.html,stepstone
Cloud DevOps Engineer – Azure (m/f/d) – all German offices,vor 1 Woche,Roland Berger GmbH,bundesweit,"First contact with Azure Kubernetes Cluster, Azure Data Factory, Azure Web Apps or Azure Virtual Desktop is desirable",https://www.stepstone.de/stellenangebote--Cloud-DevOps-Engineer-Azure-m-f-d-all-German-offices-bundesweit-Roland-Berger-GmbH--8866631-inline.html,stepstone
Mechanischer Konstrukteur (m/w/d),vor 2 Wochen,AVANCIS GmbH,"Torgau, Dresden und Home Office",Der Umgang mit Product Data Management Software stellt für Sie keine Herausforderung dar;,https://www.stepstone.de/stellenangebote--Mechanischer-Konstrukteur-m-w-d-Torgau-Dresden-und-Home-Office-AVANCIS-GmbH--8797270-inline.html,stepstone
"Engineering Internship 2023 - Operations - DE, Standortuebergreifend",vor 6 Tagen,Amazon Europe Core,deutschlandweit,Support within the EU Controls network on a project to enhance the capability to monitor metrics and provide visualization and to internal customers. Protecting your privacy and the security of your is a longstanding top priority for Amazon.,https://www.stepstone.de/stellenangebote--Engineering-Internship-2023-Operations-DE-Standortuebergreifend-deutschlandweit-Amazon-Europe-Core--8812887-inline.html,stepstone
Student (m/w/d) im Bereich IT-Security,vor 2 Wochen,IVU Traffic Technologies AG,"bundesweit (Home-Office), Berlin, Aachen, Leipzig",unterstützen Sie bei der Vorbereitung und Durchführung von Audits im Bereich IT- und Data-Security,https://www.stepstone.de/stellenangebote--Student-m-w-d-im-Bereich-IT-Security-bundesweit-Home-Office-Berlin-Aachen-Leipzig-IVU-Traffic-Technologies-AG--8845798-inline.html,stepstone
Sales Development Representative,vor 5 Tagen,INFINIDAT EUROPE LTD,bundesweit,"Infinidat, leader in Data Storage solutions, is growing our Sales Development team!",https://www.stepstone.de/stellenangebote--Sales-Development-Representative-bundesweit-INFINIDAT-EUROPE-LTD--8881638-inline.html,stepstone
HRIS Support Specialist (f/m/d),vor 2 Tagen,Delivery Hero SE,bundesweit,Proficient in data analysis/visualization software including SAS and Tableau.,https://www.stepstone.de/stellenangebote--HRIS-Support-Specialist-f-m-d-bundesweit-Delivery-Hero-SE--7937663-inline.html,stepstone
DevOps / Cloud Engineer Platform (m/w/d),vor 1 Woche,REWE digital,"Kiel, Home-Office","Wir sind ein Team aus sehr erfahrenen Data Engineers, Cloud Engineers und DevOps-Spezialisten. * Du berätst andere Produktteams im effizienten Einsatz von und BI-Technologien - Das Wichtigste ist, dass Du für BI & Analytics brennst.",https://www.stepstone.de/stellenangebote--DevOps-Cloud-Engineer-Platform-m-w-d-Kiel-Home-Office-REWE-digital--8814204-inline.html,stepstone
IT System Engineer (m/w/d) Netzwerk und Security,vor 4 Tagen,DATAGROUP,"Köln, Home-Office",DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams.,https://www.stepstone.de/stellenangebote--IT-System-Engineer-m-w-d-Netzwerk-und-Security-Koeln-Home-Office-DATAGROUP--8840747-inline.html,stepstone
Junior Consultant Telecommunication (m/w/d),vor 2 Wochen,Detecon International GmbH,"Berlin, Frankfurt am Main, Köln, München, Home-Office","Ein hohes Interesse an Digitalisierungs- und Technologietrends, wie z.B. IoT, Big Data, AI, Netzwerktechnologien, und Virtualisierung / Automatisierung bringst Du mit",https://www.stepstone.de/stellenangebote--Junior-Consultant-Telecommunication-m-w-d-Berlin-Frankfurt-am-Main-Koeln-Muenchen-Home-Office-Detecon-International-GmbH--8593134-inline.html,stepstone
Senior Consultant SAP S/4HANA Finance & Controlling ((m/w/d)/x),vor 2 Wochen,IBM Deutschland,verschiedene Standorte,"Unsere Prozessberater konzipieren und implementieren SAP S/4HANA Prozesse und ergänzen diese mit Robotics, Industry 4.0, Blockchain, IoT, Cloud, Watson/Cognitive Techologien und Analytics Lösungen.",https://www.stepstone.de/stellenangebote--Senior-Consultant-SAP-S-4HANA-Finance-Controlling-m-w-d-x-verschiedene-Standorte-IBM-Deutschland--8799038-inline.html,stepstone
Smart Banking Kundenberater (m/w/d),vor 2 Wochen,HypoVereinsbank – Member of UniCredit,"Berlin, Home-Office","#MakeInnovationHappen – FinTechs, Big Data, Bitcoins: Das Bankenwesen entwickelt sich rasant weiter.",https://www.stepstone.de/stellenangebote--Smart-Banking-Kundenberater-m-w-d-Berlin-Home-Office-HypoVereinsbank-Member-of-UniCredit--8256873-inline.html,stepstone
(Junior) IT Solution Architekt (m/w/d),vor 5 Tagen,DATAGROUP,"Hamburg, Home-Office",DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams.,https://www.stepstone.de/stellenangebote--Junior-IT-Solution-Architekt-m-w-d-Hamburg-Home-Office-DATAGROUP--8834792-inline.html,stepstone
Spezialist (m/w/d) Collaboration Exchange,vor 5 Tagen,DATAGROUP,"Hamburg, remote (mobiles Arbeiten)",DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams.,https://www.stepstone.de/stellenangebote--Spezialist-m-w-d-Collaboration-Exchange-Hamburg-remote-mobiles-Arbeiten-DATAGROUP--8834781-inline.html,stepstone
Sales Engineer (m/w/d),vor 4 Tagen,Colt Technology Services,bundesweit,"Colt provides network, voice and data centre services to thousands of businesses around the world, allowing them to focus on delivering their business goals instead of the underlying infrastructure.",https://www.stepstone.de/stellenangebote--Sales-Engineer-m-w-d-bundesweit-Colt-Technology-Services--8837720-inline.html,stepstone
Mitarbeiter IT Anwendersupport (m/w/d),vor 6 Tagen,DATAGROUP,"bundesweit (Home-Office), Leinfelden-Echterdingen","DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams. * Teilnahme an Corporate Benefits, kostenfreies Wasser und Kaffee, Vorsorgeuntersuchungen, Geburtstagsgeschenke, Mitarbeiterfeste, -ValueNet-Vorteilskonto mit einer monatlichen Aufladung des Guthabens und vieles mehr",https://www.stepstone.de/stellenangebote--Mitarbeiter-IT-Anwendersupport-m-w-d-bundesweit-Home-Office-Leinfelden-Echterdingen-DATAGROUP--8830001-inline.html,stepstone
Junior Software Developer Full Stack - Java (m/w/d),vor 4 Tagen,DeutschlandCard GmbH,"München, Home Office","Durch eine umfassende Data Excellence, eine herausragende Multichannel-Reichweite sowie modernste, hochperformante Systeme bringen wir zusammen, was zusammengehört: interessierte Konsument:innen, attraktive Partnerunternehmen, relevante Angebote sowie vielfältige Services und Boni.",https://www.stepstone.de/stellenangebote--Junior-Software-Developer-Full-Stack-Java-m-w-d-Muenchen-Home-Office-DeutschlandCard-GmbH--8839687-inline.html,stepstone
Junior Aktuar / Junior Actuary (m/w/d),vor 5 Tagen,Standard Life,"Frankfurt am Main, Home-Office",Darüber hinaus überwacht es das Budget der Deutschen Niederlassung und verwaltet das interne Data Warehouse für das interne Management Reporting. In der Funktion als Junior Aktuar / Junior Actuary (m/w/d) sind Sie insbesondere für die Unterstützung der -Warehouse-Prozesse sowie das monatliche Reporting verantwortlich.,https://www.stepstone.de/stellenangebote--Junior-Aktuar-Junior-Actuary-m-w-d-Frankfurt-am-Main-Home-Office-Standard-Life--8886845-inline.html,stepstone
(Junior) Referent (m/w/d) Modellierung,vor 4 Tagen,Generali Deutschland AG,bundesweit,Idealerweise verfügst Du über erste aktuarielle Kenntnisse im Bereich Finanzmathematik und Stochastik der Lebens- und Krankenversicherung und hast bereits Erfahrungen mit den -Analytics-Methoden gesammelt,https://www.stepstone.de/stellenangebote--Junior-Referent-m-w-d-Modellierung-bundesweit-Generali-Deutschland-AG--8889272-inline.html,stepstone
Consultant (m/w/d) Intelligent Automation / Microsoft Power Platform,vor 1 Woche,Almato AG,bundesweit,Almato ist eine 100 %-Tochtergesellschaft der börsennotierten DATAGROUP SE.,https://www.stepstone.de/stellenangebote--Consultant-m-w-d-Intelligent-Automation-Microsoft-Power-Platform-bundesweit-Almato-AG--8825738-inline.html,stepstone
"Graduate Area / Shift Manager Logistik - Hannover (m/w/d) - DE, Standortuebergreifend",vor 6 Tagen,Amazon Europe Core,bundesweit,"Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice ( to know more about how we collect, use and transfer the personal of our candidates.",https://www.stepstone.de/stellenangebote--Graduate-Area-Shift-Manager-Logistik-Hannover-m-w-d-DE-Standortuebergreifend-bundesweit-Amazon-Europe-Core--8878146-inline.html,stepstone
Inbound Sales Account Executive (m/f/d),vor 6 Tagen,iDeals,Home-Office (bundesweit),iDeals – is an international B2B SaaS company that creates the best customer experience in the virtual data rooms market since 2008.,https://www.stepstone.de/stellenangebote--Inbound-Sales-Account-Executive-m-f-d-Home-Office-bundesweit-iDeals--8880207-inline.html,stepstone
Sales Specialist / Vertriebsmitarbeiter / Außendienst (m/w/d) Thüringen,vor 1 Woche,ABB AG,"Thüringen, Home-Office","Thüringen, Home-Office * Feste Anstellung * Vollzeit - Machen Sie den nächsten Karriereschritt bei ABB: Treiben Sie in einem globalen Team die Transformation von Gesellschaft und Industrie in eine produktivere und nachhaltigere Zukunft voran. Bei ABB fördern wir Vielfalt und Inklusion in allen Bereichen – ob Alter, Geschlecht, Sexualität, Ethnie, ob mit oder ohne Behinderung. Gemeinsam treten wir für individuelle Unterschiede ein – sowohl jeder für sich als auch zusammen. Ganz gleich, ob komplettes Elektroinstallationsprogramm mit Schaltern, Steckdosen, Bewegungsmeldern etc., durchdachte Türkommunikations-Systeme oder elektronische High-End-Produkte für die Gebäudeautomation im Bereich Smart Home und Smart Building – Sie versorgen unsere Kunden mit allem, was sie brauchen. Dazu fahren Sie mit Ihrem Dienstwagen zu unseren Hauptzielgruppen, um vor Ort Elektroinstallateu",https://www.stepstone.de/stellenangebote--Sales-Specialist-Vertriebsmitarbeiter-Aussendienst-m-w-d-Thueringen-Thueringen-Home-Office-ABB-AG--8825936-inline.html,stepstone
Mitarbeiter (m/w/d) Service Desk,vor 3 Wochen,Ratiodata SE,bundesweit,Ratiodata SE - Die Ratiodata SE zählt zu den größten Systemhäusern und Technologiepartner in Deutschland mit einem Team von rund 1.500 Kolleginnen und Kollegen an bundesweit 14 Standorten und Außenstellen. SE | Recruiting und Employer Branding | Moritz Kegler,https://www.stepstone.de/stellenangebote--Mitarbeiter-m-w-d-Service-Desk-bundesweit-Ratiodata-SE--8499982-inline.html,stepstone
"Berater:in von Immobilieneigentümer:innen Vertrieb / Sales (optimal für Quereinsteiger:innen aus dem Handwerk, gerne mit Erfahrung im Außendienst)",vor 3 Wochen,Vodafone Deutschland GmbH,"München, Hamburg, Mainz, Kaiserslautern, Bremen, Hannover, Koblenz, Flensburg",Moderne Data-Management-Tools für Ihren Rundum-Blick auf unsere Bestandskund:innen und potenziellen Neukund:innen,https://www.stepstone.de/stellenangebote--Berater-in-von-Immobilieneigentuemer-innen-Vertrieb-Sales-optimal-fuer-Quereinsteiger-innen-aus-dem-Handwerk-gerne-mit-Erfahrung-im-Aussendienst-Muenchen-Hamburg-Mainz-Kaiserslautern-Bremen-Hannover-Koblenz-Flensburg-Vodafone-Deutschland-GmbH--8711398-inline.html,stepstone
IT Operations Administrator (m/w/d) VMware,vor 1 Woche,DATAGROUP,"Berlin, Bremen, Hamburg, Nürnberg, Düsseldorf, Neu-Isenburg b. Frankfurt, remote (mobiles Arbeiten)",DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams.,https://www.stepstone.de/stellenangebote--IT-Operations-Administrator-m-w-d-VMware-Berlin-Bremen-Hamburg-Nuernberg-Duesseldorf-Neu-Isenburg-b-Frankfurt-remote-mobiles-Arbeiten-DATAGROUP--8825012-inline.html,stepstone
(Junior) Consultant (m/w/d) Geschäftsfeld Digitale Verwaltung,vor 1 Woche,PROSOZ Herten GmbH,"Home Office, bundesweit - Frankfurt am Main, Berlin, Dresden, München, Leipzig, Köln, Düsseldorf","Du besitzt erste Berührungspunkte zu den aktuellen Themen der öffentlichen Verwaltung (z. B. eGovernment-Gesetzgebung, OZG, Smart City, SDG, Open",https://www.stepstone.de/stellenangebote--Junior-Consultant-m-w-d-Geschaeftsfeld-Digitale-Verwaltung-Home-Office-bundesweit-Frankfurt-am-Main-Berlin-Dresden-Muenchen-Leipzig-Koeln-Duesseldorf-PROSOZ-Herten-GmbH--8826008-inline.html,stepstone
Solution & Innovation Manager (f/m/d),vor 3 Wochen,NTT DATA Business Solutions AG,"Deutschland, Großbritannien, Spanien, Dänemark, Niederlande","NTT DATA Business Solutions AG - At NTT DATA Business Solutions, we design, implement, manage and continuously enhance SAP solutions to make them work for companies - and for their people. Get empowered by NTT Business Solutions!",https://www.stepstone.de/stellenangebote--Solution-Innovation-Manager-f-m-d-Deutschland-Grossbritannien-Spanien-Daenemark-Niederlande-NTT-DATA-Business-Solutions-AG--8096043-inline.html,stepstone
Service Delivery Manager (w/m/d),vor 3 Wochen,NTT DATA Business Solutions AG,deutschlandweit,"NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--Service-Delivery-Manager-w-m-d-deutschlandweit-NTT-DATA-Business-Solutions-AG--8093343-inline.html,stepstone
Softwareentwickler EDI / EAI (m/w/d),vor 1 Woche,Hellmann Worldwide Logistics SE & Co. KG,"Osnabrück, Home Office",Enge Zusammenarbeit mit den Business Analyst*innen und Produkt Owner*innen sowie den Entwicklungsteams der Hellmann Produktionssysteme,https://www.stepstone.de/stellenangebote--Softwareentwickler-EDI-EAI-m-w-d-Osnabrueck-Home-Office-Hellmann-Worldwide-Logistics-SE-Co-KG--8510558-inline.html,stepstone
Junior Berater (m/w/d) für Software & Digitalisierung,vor 1 Woche,ReqPOOL Deutschland GmbH,"Berlin, München, Stuttgart, Frankfurt am Main, Hamburg, Hannover, Köln, Leipzig (Home Office)",Als Junior Berater (interne Bez.: Business Analyst) (m/w/d) wirkst du bei genau definierten Projektaufgaben in unseren abwechslungsreichen Software-Digitalisierungsprojekten mit.,https://www.stepstone.de/stellenangebote--Junior-Berater-m-w-d-fuer-Software-Digitalisierung-Berlin-Muenchen-Stuttgart-Frankfurt-am-Main-Hamburg-Hannover-Koeln-Leipzig-Home-Office-ReqPOOL-Deutschland-GmbH--8619439-inline.html,stepstone
Smart Banking Kundenberater (m/w/d),vor 2 Wochen,HypoVereinsbank – Member of UniCredit,"Hamburg, Home-Office","#MakeInnovationHappen – FinTechs, Big Data, Bitcoins: Das Bankenwesen entwickelt sich rasant weiter.",https://www.stepstone.de/stellenangebote--Smart-Banking-Kundenberater-m-w-d-Hamburg-Home-Office-HypoVereinsbank-Member-of-UniCredit--8335813-inline.html,stepstone
Praktikum Brand Management Digital (Ad Alliance),vor 6 Tagen,Ad Alliance GmbH,"Köln, Home-Office","Mit Content, Tech and Data zu nachhaltigem Erfolg.",https://www.stepstone.de/stellenangebote--Praktikum-Brand-Management-Digital-Ad-Alliance-Koeln-Home-Office-Ad-Alliance-GmbH--8882162-inline.html,stepstone
Lead Consultant DACH SuccessFactors Data & Technology(m/w/d) (Kundendienstberater/in),vor 1 Woche,SD Worx GmbH,"Dresden, bundesweit, Home-Office",Lead Consultant DACH SuccessFactors Data & Technology(m/w/d) (Kundendienstberater/in) Zur Verstärkung unseres Teams suchen wir eine/n Lead Consultant DACH SuccessFactors & Technology (m/w/d) in Vollzeit.,https://www.stepstone.de/stellenangebote--Lead-Consultant-DACH-SuccessFactors-Data-Technologym-w-d-Kundendienstberater-in-Dresden-bundesweit-Home-Office-Marketplace-Hub--8711440-inline.html,stepstone
SAP Developer (all genders),vor 1 Woche,SI PRO GmbH Gesellschaft für Systemintegration und Geschäftsprozeßgestaltung,"Mannheim, Berlin, München, Hamburg, bundesweit (Home-Office)","Kentnisse zur Systemintegration mit ABAP Proxy, ALE/IDoc, WebServices, OData Services, Core Data Services.",https://www.stepstone.de/stellenangebote--SAP-Developer-all-genders-Mannheim-Berlin-Muenchen-Hamburg-bundesweit-Home-Office-SI-PRO-GmbH-Gesellschaft-fuer-Systemintegration-und-Geschaeftsprozessgestaltung--7756339-inline.html,stepstone
DevOps Spezialist | Platform Engineer | Team Artikeleinsatzfähigkeit | REMOTE (w/m/d),vor 1 Woche,Otto (GmbH & Co KG),deutschlandweit,"Es erwartet dich ein Team aus drei Entwicklern, einer Product Ownerin, einer Business Analystin, einem DevOps Engineer, einem UX-Designer sowie einer Agile Masterin.",https://www.stepstone.de/stellenangebote--DevOps-Spezialist-Platform-Engineer-Team-Artikeleinsatzfaehigkeit-REMOTE-w-m-d-deutschlandweit-Otto-GmbH-Co-KG--7971989-inline.html,stepstone
Full Stack Webentwickler (w/m/d),vor 1 Woche,thevea GmbH,Home-Office,"Dann haben wir den idealen Job für dich: Die thevea GmbH bietet dir als Corporate Startup der opta data Gruppe die optimale Grundlage für kreative und ganzheitliche Arbeit. Unabhängig von den Texten in unseren Stellenanzeigen betonen wir, dass bei opta alle Menschen gleichermaßen willkommen sind.",https://www.stepstone.de/stellenangebote--Full-Stack-Webentwickler-w-m-d-Home-Office-thevea-GmbH--8812705-inline.html,stepstone
Field Service Engineer (m/w/d),vor 1 Woche,ABB AG,"Home-Office, bundesweit","Home-Office, bundesweit * Feste Anstellung * Home Office möglich,Vollzeit - Machen Sie den nächsten Karriereschritt bei ABB: Treiben Sie in einem globalen Team die Transformation von Gesellschaft und Industrie in eine produktivere und nachhaltigere Zukunft voran. Bei ABB fördern wir Vielfalt und Inklusion in allen Bereichen – ob Alter, Geschlecht, Sexualität, Ethnie, ob mit oder ohne Behinderung. Gemeinsam treten wir für individuelle Unterschiede ein – sowohl jeder für sich als auch zusammen. Unsere Antriebstechnik ist entscheidendes Element in vielen Anlagen der Prozessindustrie, erneuerbaren Energien und im Maschinenbau. Kombinieren Sie als kommunikationsstarke Persönlichkeit fachliche Expertise mit dem Interesse an Serviceleistungen für unsere Anlagen? Wir bauen auf Ihr Feingefühl im Umgang mit Kunden, für die Sie erster Ansprechpartner sind.",https://www.stepstone.de/stellenangebote--Field-Service-Engineer-m-w-d-Home-Office-bundesweit-ABB-AG--8817691-inline.html,stepstone
Sales Manager (w/m/d) Software für Optiker,vor 1 Woche,ASEGO GmbH,"Delmenhorst, Home-Office","Unabhängig von den Texten in unseren Stellenanzeigen betonen wir, dass bei opta data alle Menschen gleichermaßen willkommen sind.",https://www.stepstone.de/stellenangebote--Sales-Manager-w-m-d-Software-fuer-Optiker-Delmenhorst-Home-Office-ASEGO-GmbH--8806172-inline.html,stepstone
Software Engineer (gn) Database / Business Intelligence,vor 1 Woche,SoftwareONE Deutschland GmbH,"Home-Office, bundesweit","Design, develop and implement ELT processes and Data Warehouse and Self-Service BI environment * Focus on the automation of processes related to the evaluation of the respective business domain * Understand and business models and processes * Nice to have: Analysis Services Tabular & DAX, Power BI, Microsoft * Nice to have: SQL Server Integration Services, Factory, Azure Synapse Analytics",https://www.stepstone.de/stellenangebote--Software-Engineer-gn-Database-Business-Intelligence-Home-Office-bundesweit-SoftwareONE-Deutschland-GmbH--8344951-inline.html,stepstone
Managing Consultant SAP S/4HANA Finance & Controlling ((m/w/d)/x),vor 1 Woche,IBM Deutschland,deutschlandweit,"Unsere Prozessberater konzipieren und implementieren SAP S/4HANA Prozesse und ergänzen diese mit Robotics, Industry 4.0, Blockchain, IoT, Cloud, Watson/Cognitive Techologien und Analytics Lösungen.",https://www.stepstone.de/stellenangebote--Managing-Consultant-SAP-S-4HANA-Finance-Controlling-m-w-d-x-deutschlandweit-IBM-Deutschland--8808278-inline.html,stepstone
DevOps Engineer (w/m/d),vor 2 Wochen,PROCON IT GmbH,bundesweit,"Als Qualitätsanbieter steht PROCON IT für vielfältige Leistungen in den drei Schwerpunktbereichen Data Intelligence, Software-Engineering und IT Consulting & Business Transformation.",https://www.stepstone.de/stellenangebote--DevOps-Engineer-w-m-d-bundesweit-PROCON-IT-GmbH--8748490-inline.html,stepstone
SAP CX Berater - SAP CX Consultant (m/w/d) – 100 % Remote,vor 3 Wochen,Ratbacher GmbH,"Frankfurt, Stuttgart, Hannover, München, Hamburg, Berlin, Home-Office","Implementierung von Customizing-Anpassungen im Bereich SAP Customer Experience sowie weiterer Lösungen zur Optimierung der Customer Journey (SAP Sales / Service / Marketing / Commerce Cloud, SAP emarsys, Qualtrics, SAP Customer Cloud / Platform)",https://www.stepstone.de/stellenangebote--SAP-CX-Berater-SAP-CX-Consultant-m-w-d-100-Remote-Frankfurt-Stuttgart-Hannover-Muenchen-Hamburg-Berlin-Home-Office-Ratbacher-GmbH--8106869-inline.html,stepstone
Vertriebsingenieur / Key Account Manager (m/w/d) im Bereich der Energieversorgung,vor 2 Wochen,VIVAVIS AG,"Home-Office, Bayern, Baden-Württemberg","Durch Data Science machen wir Daten zu nutzbaren Informationen und helfen unseren Kunden neue, zukunftsfähige Geschäftsfelder in der Energiebranche zu erschließen.",https://www.stepstone.de/stellenangebote--Vertriebsingenieur-Key-Account-Manager-m-w-d-im-Bereich-der-Energieversorgung-Home-Office-Bayern-Baden-Wuerttemberg-VIVAVIS-AG--8801396-inline.html,stepstone
(Junior) Account Manager (m/w/d),vor 3 Wochen,DATAGROUP,bundesweit,DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams. ist eines der führenden deutschen IT-Service-Unternehmen.,https://www.stepstone.de/stellenangebote--Junior-Account-Manager-m-w-d-bundesweit-DATAGROUP--8713645-inline.html,stepstone
IT Application Administrator / DevOps Engineer (w/m/d) (auch zu 100% im Homeoffice),vor 1 Woche,1&1,"Home-Office, Montabaur, deutschlandweit",Sie verfügen über ein gutes Grundlagenwissen im Bereich IT-Security und Data Privacy,https://www.stepstone.de/stellenangebote--IT-Application-Administrator-DevOps-Engineer-w-m-d-auch-zu-100-im-Homeoffice-Home-Office-Montabaur-deutschlandweit-11--8810951-inline.html,stepstone
Associate Client Relationship Manager / Inside Sales Manager (m/w/d) Life Sciences & Healthcare,vor 1 Woche,IQVIA Commercial GmbH & Co. OHG,"Home-Office, Frankfurt am Main, Berlin, München","Mit modernen Analysemethoden, transformativen Technologien, Big Data und ausgewiesener Branchenexpertise stellt IQVIA intelligente Verbindungen her unter Berücksichtigung aller relevanten Aspekte des Gesundheitswesens.",https://www.stepstone.de/stellenangebote--Associate-Client-Relationship-Manager-Inside-Sales-Manager-m-w-d-Life-Sciences-Healthcare-Home-Office-Frankfurt-am-Main-Berlin-Muenchen-IQVIA-Commercial-GmbH-Co-OHG--8753405-inline.html,stepstone
Key Account Manager (m/w/d) Life Sciences & Healthcare,vor 1 Woche,IQVIA Commercial GmbH & Co. OHG,"Home-Office, Frankfurt am Main, München, Berlin","Mit modernen Analysemethoden, transformativen Technologien, Big Data und ausgewiesener Branchenexpertise stellt IQVIA intelligente Verbindungen her unter Berücksichtigung aller relevanten Aspekte des Gesundheitswesens.",https://www.stepstone.de/stellenangebote--Key-Account-Manager-m-w-d-Life-Sciences-Healthcare-Home-Office-Frankfurt-am-Main-Muenchen-Berlin-IQVIA-Commercial-GmbH-Co-OHG--8753552-inline.html,stepstone
Inhouse Consultant Business Intelligence (w/m/d),vor 2 Wochen,dmTECH GmbH,bundesweit,"Im dm-Konzern sind wir vom BI-Team für unser Enterprise Data Warehouse verantwortlich und entwickeln dieses kontinuierlich weiter, um die Daten für unsere Kollegen bestmöglich nutzbar zu machen.",https://www.stepstone.de/stellenangebote--Inhouse-Consultant-Business-Intelligence-w-m-d-bundesweit-dmTECH-GmbH--8802166-inline.html,stepstone
(Senior) Consultant (gn) VMware Cloud Management and Automation,vor 1 Woche,SoftwareONE Deutschland GmbH,"Home-Office, bundesweit",Du bist erfahrene(r) und leidenschaftliche(r) Spezialist(in) im Bereich Software Defined Data Center?,https://www.stepstone.de/stellenangebote--Senior-Consultant-gn-VMware-Cloud-Management-and-Automation-Home-Office-bundesweit-SoftwareONE-Deutschland-GmbH--8804192-inline.html,stepstone
Werkstudent*in Market Navigator (m/w/d),vor 2 Wochen,Kantar,"bundesweit (Home-Office), Nürnberg, München, Frankfurt","Kantar ist einer der weltweit führenden Anbieter für Insights, Data Science und Consulting.",https://www.stepstone.de/stellenangebote--Werkstudentin-Market-Navigator-m-w-d-bundesweit-Home-Office-Nuernberg-Muenchen-Frankfurt-Kantar--8803574-inline.html,stepstone
IT System Engineer (m/w/d) Client Management / Softwareverteilung,vor 2 Wochen,DATAGROUP,"Köln, remote (mobiles Arbeiten)",DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams.,https://www.stepstone.de/stellenangebote--IT-System-Engineer-m-w-d-Client-Management-Softwareverteilung-Koeln-remote-mobiles-Arbeiten-DATAGROUP--8856414-inline.html,stepstone
IT System Engineer (m/w/d) Citrix,vor 2 Wochen,DATAGROUP,"Köln, remote (mobiles Arbeiten)",DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams.,https://www.stepstone.de/stellenangebote--IT-System-Engineer-m-w-d-Citrix-Koeln-remote-mobiles-Arbeiten-DATAGROUP--8856411-inline.html,stepstone
Cloud Architekt (m/w/d),vor 2 Wochen,DATAGROUP,"Home-Office, Berlin, Bremen, Hamburg, München, Nürnberg, Düsseldorf",DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams. Die nötige Ausrüstung dafür bekommst Du in unserem firmeneigenen -Shop!,https://www.stepstone.de/stellenangebote--Cloud-Architekt-m-w-d-Home-Office-Berlin-Bremen-Hamburg-Muenchen-Nuernberg-Duesseldorf-DATAGROUP--8750582-inline.html,stepstone
